,Unnamed: 0,Unnamed: 0.1,n_genes,percent_mito,n_counts,scale_SLC17A7,scale_MGP,scale_GAD1,scale_NOV,scale_RASGRF2,scale_RORB,scale_CUX2,scale_PLCXD2,scale_SULF2,scale_CTGF,scale_PCP4,scale_SEMA3E,scale_NPY,scale_SST,scale_PVALB,scale_VIP,scale_CALB2,scale_CCK,scale_RELN,scale_FOS,scale_EGR1,scale_PROK2,scale_EGR2,scale_BDNF,scale_GJA1,scale_CTSS,scale_MBP,scale_FLT1,leiden_pca,leiden_scvi,x,y,z
16015,16015,16368,28,0,185645,0.022752132,0.021004332,0.33194435,0.01585151,0.018965412,0.010319853,0.01289732,0.021758527000000003,0.023036353,0.012676902,0.006933428,0.0063281990000000005,0.0467647,0.001759636,0.008960223,0.0047790870000000004,0.012064196999999999,0.03423217,0.12689812,0.044595253,0.028761932999999996,0.012687452,0.02481109,0.00542469,0.08803958,0.015881304,0.03540581,0.004466397,8,7,110.76,33.696,15.75
16019,16019,16372,28,0,94212,0.024519555,0.004349337,0.007802402,0.005151422,0.022214064,0.012870437,0.01082322,0.004877736,0.034165642999999996,0.20339032,0.007335822,0.022908232999999997,0.022211066,0.012041278,0.023782786,0.005287261,0.009650782,0.03051198,0.003446924,0.014741907,0.024318733999999998,0.021008814,0.012939043,0.00380993,0.28957948,0.05486224,0.034330238,0.077069335,8,7,113.334,37.05,14.805
16025,16025,16378,28,0,97569,0.061924285999999995,0.004583654,0.011274959,0.00262077,0.023516867,0.008412839,0.012960606999999999,0.012297233999999999,0.040861674,0.0299692,0.019177465,0.00840394,0.03485293,0.007939968,0.02556369,0.009935578,0.015022367,0.020439547,0.003486855,0.010442255,0.034935515,0.012937501,0.008478131,0.0027129790000000003,0.1453276,0.051053595,0.32999092,0.050877117,8,7,114.738,44.303999999999995,16.695
16027,16027,16380,28,0,137405,0.025052365,0.007597938,0.064955495,0.006884606999999999,0.022824796,0.014191931000000001,0.02087939,0.006567769,0.034044795,0.097056404,0.005708803,0.009961598,0.04685483,0.013295958,0.0610947,0.017554748999999998,0.012648582,0.043115325,0.03733753,0.048678162999999997,0.028272625,0.026082736000000002,0.029787757999999998,0.010539643000000001,0.12509389999999998,0.04698219,0.026458409,0.11047699,8,7,115.67399999999999,46.41,14.49
16029,16029,16382,28,0,285210,0.020348173,0.008794706999999999,0.11499505,0.017243177,0.033107232,0.014543463999999999,0.019563626,0.008731684,0.041082148,0.11853673,0.0073847340000000004,0.03487116,0.0699337,0.001655719,0.002413784,0.050713398,0.06312542,0.03351438,0.04961542,0.020879585,0.025423417,0.016515272,0.018169235,0.005549918,0.10144099,0.040285878,0.030251056000000002,0.031310946,8,7,116.22,52.181999999999995,14.805
16030,16030,16383,28,0,284094,0.025876557,0.01289496,0.23754127,0.0062089319999999995,0.027853417999999998,0.010239350999999999,0.03130091,0.010743216000000002,0.029811462,0.022006422,0.005426691,0.005256345999999999,0.06405793,0.0012592389999999999,0.0022516660000000003,0.05731553599999999,0.057570856,0.043387104,0.07212042,0.04786519,0.04401552,0.014794817,0.029181127,0.006987544,0.046913265999999995,0.026120027999999997,0.020610583999999998,0.04038965,8,7,116.376,51.168,16.065
16033,16033,16386,28,0,122380,0.045005265999999995,0.010801115,0.16075481,0.011537093,0.016785333,0.013555056999999999,0.026385251000000002,0.023685422,0.025762415,0.018469969,0.010786077,0.010520463999999998,0.04073962,0.0054958640000000005,0.052169600000000003,0.014373766000000001,0.009574023000000001,0.06603868,0.043574046,0.07212467,0.053992200000000004,0.021175472,0.031456046,0.010444875,0.08045314,0.03264534,0.08153121,0.01016316,7,7,117.234,75.192,16.695
16034,16034,16387,28,0,160728,0.030435637,0.0071806069999999994,0.07731674599999999,0.006970726,0.030212414,0.013587803,0.021222366,0.007486329,0.03969334,0.050082423,0.006918345,0.006602538000000001,0.07189388,0.008514294,0.03188517,0.021903325,0.026577944,0.030335516,0.037492596,0.011089656000000002,0.02576583,0.013880511000000002,0.013167203,0.003221588,0.10050875,0.05191211,0.16136107,0.09278129,8,7,117.39,51.558,14.49
16038,16038,16391,28,0,129888,0.06341024,0.008066783000000001,0.03152434,0.017113766000000002,0.038489446000000004,0.015146161000000002,0.0482746,0.007915151,0.050011117,0.06893011,0.00860635,0.00678818,0.030980458,0.0012313019999999999,0.00723831,0.017440919,0.028575966,0.03456188,0.00703122,0.01240763,0.037519526,0.011169499,0.006193806,0.002315955,0.15723689999999999,0.055965673,0.10827619999999999,0.11757849,8,7,119.73,64.038,16.38
16039,16039,16392,28,0,107048,0.027207056,0.01344339,0.17086573,0.008527069,0.024245093,0.013645943999999998,0.012540573000000001,0.0066727,0.032668937,0.04812048,0.008233035,0.007675461,0.0500731,0.008690653000000001,0.058112722,0.012094852,0.012658137,0.031635616,0.013510476,0.016040355,0.020273576,0.021860732,0.01594454,0.004053539,0.18251686,0.041454725,0.10924561,0.027989026,8,7,120.666,59.358000000000004,14.49
16040,16040,16393,28,0,130396,0.062820345,0.006228616,0.036581993,0.02253823,0.030140068,0.01885008,0.03886331,0.013386641999999999,0.044524185,0.059540916,0.010581861000000001,0.035922516,0.05712179,0.007632339,0.020889722,0.01721067,0.017812122,0.05729221599999999,0.048499695999999995,0.019841092,0.04478144,0.014186998999999999,0.014933763000000001,0.003306645,0.17871538,0.046103057,0.059042327,0.012651998000000001,8,7,124.488,83.694,16.065
16042,16042,16395,28,0,137085,0.041657295,0.007700871,0.041156266000000004,0.004986425,0.036810536,0.015484609,0.033544797,0.006567981,0.04410355,0.07558483,0.005416603000000001,0.005361991,0.052065999999999994,0.0055032169999999995,0.0302716,0.013712203000000001,0.025845503,0.042134497,0.030689165,0.02011517,0.037836857,0.018476458,0.016387206,0.003852359,0.14501938,0.054161716,0.04011267,0.14544025,8,7,125.65799999999999,86.58,17.01
16043,16043,16396,28,0,151031,0.04232139,0.007144983000000001,0.010956036,0.005227368,0.040325604,0.01710411,0.03264731,0.00552857,0.045986272,0.10294694,0.0076673869999999995,0.005743108,0.024233547999999997,0.0013953879999999998,0.0059391190000000005,0.00762874,0.021879641000000002,0.031103194,0.030943433,0.013431857,0.029175117999999996,0.012623258,0.007024796,0.002535396,0.32759842,0.05619521,0.054039277000000004,0.05065452,8,7,126.36,85.8,14.49
