,Unnamed: 0,Unnamed: 0.1,n_genes,percent_mito,n_counts,scale_SLC17A7,scale_MGP,scale_GAD1,scale_NOV,scale_RASGRF2,scale_RORB,scale_CUX2,scale_PLCXD2,scale_SULF2,scale_CTGF,scale_PCP4,scale_SEMA3E,scale_NPY,scale_SST,scale_PVALB,scale_VIP,scale_CALB2,scale_CCK,scale_RELN,scale_FOS,scale_EGR1,scale_PROK2,scale_EGR2,scale_BDNF,scale_GJA1,scale_CTSS,scale_MBP,scale_FLT1,leiden_pca,leiden_scvi,x,y,z
1499,1499,1533,28,0,517597,0.08204438,0.002844632,0.0069875959999999996,0.01307149,0.013489379,0.023105241000000002,0.045891557,0.031127896000000002,0.03161191,0.038098086,0.015033886000000002,0.037875626,0.025963608,0.005163282,0.024259185,0.010611882,0.007777755,0.09257232,0.012066733,0.058640162999999995,0.08438857,0.020785375,0.029669756000000002,0.01042434,0.037894599999999994,0.04519714,0.13042155,0.06298209,2,2,95.62799999999999,110.214,3.78
1501,1501,1535,28,0,779509,0.11496657,0.003854336,0.012895038000000001,0.018627137,0.015570458999999998,0.02085776,0.07235707,0.038095966,0.026713807000000003,0.019264547,0.012940452,0.025961882000000002,0.019552171,0.004740515,0.022001158,0.015497645,0.010543367,0.110768676,0.0040817629999999995,0.07761117,0.14647341,0.022544371,0.032817747,0.011243389,0.028143728,0.033617876,0.06378944,0.014468526,2,2,96.25200000000001,72.54,5.355
1504,1504,1538,28,0,470538,0.098041244,0.002903922,0.0032402790000000004,0.00632277,0.018658178,0.022702346,0.042037717999999995,0.03554939,0.032543264,0.026020172999999997,0.022090888,0.018572245,0.024889734,0.009770753,0.018734533,0.015406814,0.011041917,0.08945774,0.004579012,0.052210897,0.10437780599999999,0.019711668,0.02436803,0.00741602,0.03719772,0.041177925,0.15694925,0.054027777,2,2,96.486,80.652,3.78
1505,1505,1539,28,0,363429,0.08470709,0.008808971,0.106867276,0.0105255,0.01798563,0.014255914,0.06799676,0.016102363999999997,0.027730208,0.029943267000000003,0.0075534930000000005,0.014761058999999998,0.031070631,0.002549236,0.038857643,0.018313047,0.010380265999999999,0.09314017,0.009355703,0.06255142,0.09752105,0.02172909,0.03275826,0.007627268,0.063771695,0.038675264,0.044044517000000005,0.020417208,8,5,96.876,59.202,3.15
1506,1506,1540,28,0,445183,0.12462388,0.004014929,0.009559115,0.015961926,0.016747085,0.020726282,0.07386909,0.033952277,0.02862981,0.021850355,0.017453747,0.03165422,0.022220235,0.005586985,0.021944092999999998,0.009334071,0.010248432,0.12272521,0.019454949,0.056982327,0.123506084,0.02132099,0.032920599999999994,0.0066209630000000005,0.040568702000000005,0.034699306,0.06057048599999999,0.012253884,2,2,97.266,102.414,3.465
1508,1508,1542,28,0,205861,0.07711554,0.0028747070000000002,0.008178996,0.02854709,0.011956079,0.016367115,0.026182617999999998,0.024226312000000003,0.030061865,0.028698307000000003,0.022110308,0.019251513999999997,0.022984473,0.014598814,0.022256885,0.009055482,0.007068695,0.06807534,0.004668335,0.052064615999999994,0.06759875,0.016516652,0.021507557000000004,0.008038164,0.029799733,0.040019725,0.18833289,0.13184345,2,2,97.96799999999999,113.646,3.15
1509,1509,1543,28,0,530005,0.08904825,0.0030387129999999997,0.007948474,0.014093478000000001,0.013912248,0.018966056000000002,0.037387817999999996,0.03217656,0.032099977,0.031194472999999997,0.023021394,0.03094697,0.02683356,0.019796113,0.023330525,0.013263168,0.008564172,0.07775346,0.003630057,0.05387395,0.09081953,0.018695596999999998,0.023862291,0.008225855,0.033837043,0.04160986,0.15431032,0.06776007,2,2,98.67,93.912,4.725
1510,1510,1544,28,0,987467,0.10191889,0.0077853490000000004,0.09288537,0.013154593999999999,0.02205614,0.01423209,0.07668615,0.015150661000000001,0.0310927,0.020242784,0.007735204,0.015408191000000002,0.055203825,0.012949057,0.06791002,0.031141836000000003,0.01390324,0.093848415,0.008284329,0.034091107999999995,0.09103973,0.016578068999999997,0.020675938999999997,0.003945369000000001,0.06246513,0.031501308,0.031923297999999996,0.006191264,13,6,98.59200000000001,84.396,5.355
1511,1511,1545,28,0,234388,0.09798751,0.003711547,0.01368217,0.029906314,0.014315248000000001,0.015107575,0.045886483,0.029439999999999997,0.030969352000000002,0.025529358999999998,0.016896302,0.016018618000000002,0.022623757,0.011845594,0.027432412000000003,0.006327917,0.008344488,0.06837609,0.003416715,0.045778665999999996,0.09118465,0.01643365,0.019862691000000002,0.005460569,0.032362554,0.03980399,0.17009467,0.091201134,2,2,98.98200000000001,113.568,3.15
1512,1512,1546,28,0,559452,0.062870614,0.006847857,0.081734486,0.027992565,0.012807516000000001,0.01690411,0.04940586,0.016456714,0.027444417000000002,0.03205318,0.007927621,0.026374275,0.02915809,0.024262737000000003,0.09504892,0.03142532,0.00775023,0.09184661,0.008743881,0.046775535,0.065313995,0.021114899,0.02891193,0.007264616,0.031142171,0.040731300000000005,0.060148038,0.041542567,7,5,99.684,102.882,3.78
1513,1513,1547,28,0,431403,0.087382056,0.003721225,0.017700918,0.015266853,0.013830093,0.01837687,0.045900155,0.025062433,0.031929847000000004,0.032270283,0.019249732,0.028753966000000002,0.02696674,0.041301012000000005,0.028291577000000002,0.009918846,0.008010736999999999,0.07966269599999999,0.008149062,0.031330325,0.07302047,0.018523776999999998,0.01975296,0.004238083,0.029755372999999998,0.04381042,0.15736268,0.08046080000000001,2,2,101.166,81.978,4.725
1514,1514,1548,28,0,80113,0.12780927,0.006423468000000001,0.03828856,0.017059991,0.025410613,0.016294308,0.08034865599999999,0.017707197,0.03695621,0.024881,0.010535901,0.010730403999999999,0.039767362,0.006780003000000001,0.034067634,0.009672273,0.014369743,0.09327005599999999,0.006852601999999999,0.029887045,0.09773758,0.015815081,0.014299909,0.002945265,0.10500355,0.042078063,0.063671134,0.011337101,2,6,102.18,67.704,2.835
1515,1515,1549,28,0,287228,0.10735108,0.00363417,0.007717946,0.026199032999999997,0.015832365,0.019944165,0.06366364,0.033306774,0.031432576000000004,0.022042956000000002,0.012998901,0.013875765,0.022915745,0.013386664,0.02536716,0.007967548,0.009299064000000001,0.10083643,0.022927055,0.04897204,0.10382607,0.018206003999999998,0.026470432000000002,0.005324816,0.03163019,0.04127763,0.11200243,0.051591314000000006,2,2,102.726,104.598,3.15
1517,1517,1551,28,0,477096,0.10756874,0.003500525,0.008585086,0.028861511,0.014097284,0.022182262999999997,0.058573655999999995,0.03845904,0.026587864,0.021880606,0.014712261,0.02289685,0.020936478,0.010279581999999999,0.020216071999999998,0.016038839,0.010201598000000001,0.12863263,0.010827983000000001,0.08313368,0.12544571,0.02343396,0.03435527,0.013042845,0.02553587,0.035829402999999996,0.05938611,0.014798241,2,2,107.25,112.632,5.67
1549,1549,1584,28,0,103992,0.09628518,0.003683845,0.0041669129999999995,0.02458838,0.023845252,0.014795573999999999,0.018165972,0.013048313999999998,0.039729845,0.05053065,0.04994606,0.05237779,0.027513435,0.007747871,0.01884059,0.00534528,0.010299699,0.048478093,0.0034540559999999996,0.011143501,0.040542386,0.008532689,0.003833804,0.0018117729999999998,0.12536092,0.05037442599999999,0.20717779,0.038379908,8,6,11.154000000000002,98.67,2.835
1573,1573,1608,28,0,329788,0.095402814,0.010176015,0.1272096,0.012877417,0.013906303,0.013479916000000002,0.049430527,0.027696019,0.023476694,0.017302405,0.026338154,0.02531087,0.019481355,0.014100784,0.11010714,0.018708365,0.008302769,0.08594112,0.007314647,0.03334363,0.06978375,0.014601764,0.013276683000000001,0.00342349,0.02301718,0.03699284,0.086358055,0.012639718000000001,7,5,22.464000000000002,104.75399999999999,2.52
1576,1576,1611,28,0,370651,0.042263955,0.012608442,0.17239425,0.009871988,0.011811711,0.008893126999999999,0.009844224,0.006651120999999999,0.021742683,0.009852136,0.008802621,0.003293866,0.02446526,0.014836145,0.13477942,0.011213276999999999,0.007023481,0.046512625999999994,0.01201323,0.024196781,0.02354135,0.01674173,0.015451467,0.004056341,0.03979105,0.044599928,0.2086225,0.05412533,7,5,23.01,103.662,3.78
1577,1577,1612,28,0,154411,0.05606643,0.0054761259999999996,0.05346125400000001,0.00893373,0.015846383000000002,0.012938783,0.01455458,0.014544642,0.029899245,0.028406237999999997,0.016790135,0.011792341999999999,0.030388493,0.021932447,0.042949915,0.004236488,0.008242205,0.04905117,0.039262827,0.025478268,0.03147618,0.015965505,0.017990518,0.003857992,0.08882166400000001,0.053776182,0.23797473,0.05988549,7,6,23.555999999999997,99.294,5.04
1586,1586,1621,28,0,217341,0.13419521,0.00444141,0.014981648,0.011599648999999998,0.015895608999999998,0.018949096999999998,0.0688702,0.04457777,0.026770055,0.019081881000000002,0.027062532,0.034617655,0.017955834,0.002886101,0.020680819,0.00332779,0.009623982,0.104301274,0.004114817,0.062294997000000005,0.14008999,0.020943068000000002,0.02651444,0.0071544469999999995,0.024365684,0.034851536,0.083967745,0.015884731000000003,2,2,25.74,22.464000000000002,5.985
1592,1592,1627,28,0,184993,0.15222387,0.005696653,0.035551954,0.026107956,0.015871104,0.011433101000000001,0.010152106999999999,0.028438937,0.029329931,0.02390057,0.0696515,0.04017065,0.023209792000000003,0.00758621,0.0431615,0.00797472,0.009624423,0.088377416,0.0033777620000000003,0.031197662,0.08293812,0.01585049,0.012286543,0.0032517809999999996,0.035548143,0.03998208,0.12946244,0.017642561,1,5,27.066,25.662,5.04
1611,1611,1647,28,0,288295,0.09018738,0.005405054,0.051598776,0.014010328,0.011690536999999999,0.016897641,0.02362571,0.03599148,0.022831216,0.021683772999999996,0.03151772,0.022905512000000003,0.019301245,0.009180288,0.05704115,0.012979643,0.007139347,0.10235745,0.00771235,0.10113634,0.08400612,0.020823102,0.026788685,0.01704457,0.023450602,0.03843709,0.10090222,0.023354692000000003,1,5,31.901999999999997,12.09,5.355
1621,1621,1657,28,0,254767,0.109228514,0.003581253,0.008696768,0.026652957999999997,0.01450328,0.018630225,0.032858867,0.03322931,0.031290702999999996,0.02373839,0.027099658,0.016851984,0.02407296,0.020970302,0.026549298,0.009695324,0.009042624,0.09446823,0.00698167,0.043800443,0.090103395,0.019880127,0.021281842000000002,0.005470355,0.029843848,0.04252535,0.1554604,0.053491943,1,2,33.774,19.11,4.725
1627,1627,1663,28,0,575528,0.04727764,0.009914501,0.14180592,0.021453793999999998,0.009342579,0.0131935,0.028218543,0.017846335,0.018734278,0.017272014,0.015827687,0.022780545,0.021904532,0.050830137000000004,0.15446702,0.027299722999999998,0.0060000869999999994,0.08066696,0.016916923,0.059075497000000005,0.046790365,0.021370627000000003,0.02425509,0.009678898,0.021086449,0.032381736,0.05305127,0.010557331000000001,7,5,35.334,4.524,4.41
1666,1666,1703,28,0,548522,0.11939406400000001,0.0035881890000000003,0.004211551,0.022901986000000003,0.01658907,0.020777661,0.08212056,0.03659781,0.027576212000000003,0.018670173,0.011550878,0.020666447,0.017683823,0.001563601,0.012713676,0.010739346,0.010545433,0.103934154,0.0037117020000000003,0.07864244,0.1566435,0.022450114,0.034231316,0.011030251000000001,0.02687003,0.034590006,0.06963123,0.020374779,2,2,51.402,1.716,2.835
1667,1667,1704,28,0,586957,0.11816933,0.003877915,0.010923326,0.009683317,0.014863631,0.02056636,0.063507475,0.041864067000000005,0.02653237,0.021280622000000003,0.020130554,0.028867447999999997,0.018147716,0.002331953,0.017005058,0.006193298000000001,0.009179394,0.10785244,0.009216456,0.07273057,0.13308407,0.021878417999999997,0.030545086000000003,0.010072405999999999,0.024346363,0.03622691,0.09343382,0.027489651,2,2,51.636,4.446000000000001,3.15
1668,1668,1705,28,0,572166,0.062985554,0.007181665,0.09498416,0.018410895,0.010976046000000001,0.014567925,0.029281352000000004,0.022127842999999998,0.022297205,0.019142246,0.02012955,0.017612092,0.023939308,0.018491123,0.11432958,0.053709745,0.007686376,0.08712279,0.014647126000000002,0.052975662,0.05640278,0.020036586000000002,0.025281686,0.008368029,0.02259669,0.039084796,0.089664884,0.025966343,7,5,52.494,25.506,3.78
1673,1673,1710,28,0,496050,0.15870078,0.004627415,0.005561614,0.007231871999999999,0.019350475,0.018539025,0.05221482400000001,0.045606546,0.031855427,0.020035563,0.035036344,0.016535211,0.019844929,0.005715043,0.02521326,0.0060773780000000005,0.011711903999999999,0.10349728,0.00634776,0.040051762000000005,0.12493275,0.017669175,0.016015166,0.003680611,0.039510082,0.03950963,0.10878037,0.016147807,1,2,53.118,60.996,5.04
1674,1674,1711,28,0,589381,0.10533373,0.006995650999999999,0.070568286,0.0150217,0.012470618000000001,0.014869459,0.03766886,0.042429905,0.019915534,0.014617535,0.036952212000000005,0.02134492,0.01646803,0.012947731,0.08513342,0.026963029,0.008180561,0.09332858,0.010858393999999999,0.09338838,0.10547514,0.019327285,0.027326438999999998,0.014272901000000001,0.016151403999999998,0.023562,0.043404724000000006,0.005023589,7,5,53.273999999999994,25.272,5.04
1675,1675,1712,28,0,246832,0.050487465999999995,0.002305714,0.005188524,0.026355167999999998,0.012426586000000002,0.01604821,0.016412025,0.017423732,0.035245307000000003,0.038230192,0.01721978,0.031145856,0.029008437,0.013010381000000001,0.022138268,0.010568405,0.006319009,0.046341232999999996,0.002912085,0.040414885,0.03870416,0.015317882,0.019717189,0.007771533000000001,0.0837615,0.04865251,0.24331236,0.103561625,1,6,53.352,8.658,4.725
1686,1686,1723,28,0,593847,0.12461002,0.004587774,0.02496948,0.017030232,0.016502418,0.017492924,0.07126363,0.037051897,0.027598172,0.020645376,0.01540069,0.018656228,0.020460043,0.003505095,0.02611735,0.008503811,0.01000155,0.10248604,0.004422265,0.06715454,0.15004392,0.021142645,0.031850647,0.008371156999999999,0.02970379,0.035049193,0.06738655,0.017992547,2,2,56.082,14.898,2.835
1687,1687,1724,28,0,830213,0.125124,0.00449602,0.009423001,0.011998637,0.016765863,0.019332626999999998,0.094066866,0.029222968999999998,0.02502801,0.014985861999999999,0.009059981,0.011352016000000001,0.017902546999999998,0.05592094,0.015058821000000002,0.015256438999999998,0.013386401000000001,0.11851786,0.020387392,0.06355326,0.14315864,0.022585066,0.03261714,0.007069427,0.021377997000000003,0.030707533,0.043991916,0.0076527819999999995,10,2,56.082,6.942,3.78
1688,1688,1725,28,0,910318,0.068033256,0.006751922,0.07992698,0.02176994,0.011225323,0.01620861,0.04455148,0.026604837000000003,0.021630382000000004,0.019290186,0.01606396,0.023673807999999998,0.021367617000000002,0.021598145,0.104768835,0.035948716,0.007072691,0.09270608,0.005383463000000001,0.08643284,0.078449324,0.020536382,0.027584672,0.01508221,0.018457446000000002,0.034213323,0.05835376,0.016313812,7,5,56.55,14.274000000000001,4.41
1691,1691,1728,28,0,744275,0.10432782,0.003980813,0.021447048,0.011694413,0.014264958000000001,0.019342711000000002,0.05207742,0.04405548,0.024008933,0.016474277,0.01565442,0.014992503,0.018442768999999998,0.007089872,0.029349023,0.02998639,0.010388273,0.10087828,0.0039331190000000005,0.10928528,0.13358364,0.020636441000000002,0.030516487000000002,0.018059481000000002,0.024383178,0.0323545,0.07314192,0.015650515,2,2,57.95399999999999,14.975999999999999,4.095
1694,1694,1731,28,0,647203,0.12079252,0.0037747429999999997,0.009775807,0.01286118,0.014764423999999998,0.02128075,0.06462984,0.043946467,0.024165805,0.017074892,0.01771818,0.019986551,0.017783727,0.007945691,0.021039162,0.013691883,0.010335302,0.12000586,0.013877411999999999,0.095157936,0.14657779,0.022628507000000003,0.03807889,0.015082489,0.021399181,0.028372705,0.04920612,0.008046204,2,2,58.11,17.472,4.41
1697,1697,1734,28,0,648269,0.12660179,0.0037503109999999997,0.0044889909999999995,0.016030851999999998,0.017096039,0.023329383,0.09444465,0.032887064,0.02823646,0.019860087,0.010024373,0.026399974,0.019751597,0.008257109,0.016900828,0.00969199,0.011609278,0.12823217,0.006612141,0.061407864000000006,0.15049633,0.02360461,0.033878278,0.007879492,0.024402822999999997,0.034014723999999996,0.04888297,0.011227829,2,2,59.28,4.368,3.465
1706,1706,1743,28,0,640061,0.10574488,0.0035025779999999997,0.00979601,0.012830406,0.014797448999999999,0.022820052,0.07006810000000001,0.032690726,0.028279667999999997,0.023204561000000002,0.010331808,0.027834897999999997,0.023178672,0.024207648,0.019943733,0.009883003000000001,0.009358063,0.12670276,0.008641807,0.07081741,0.13189279,0.023833185,0.033493508,0.010415359,0.029911887,0.036669545,0.058896124,0.020253375,2,2,62.711999999999996,0.9359999999999999,3.78
1710,1710,1747,28,0,647257,0.12092642,0.0036816970000000003,0.0071923230000000005,0.006280366999999999,0.015727704,0.022251386,0.07325171,0.040440712000000004,0.026693454,0.020196017,0.01592547,0.026555058,0.019164453999999997,0.004554928,0.021598738,0.009144270999999999,0.010192451,0.120843254,0.009764796999999999,0.07332432,0.14425875,0.023600362000000003,0.03429218,0.010734608,0.026090289,0.033516757,0.064942285,0.014855241000000002,2,2,63.57,22.308000000000003,5.04
1714,1714,1751,28,0,433033,0.14428276,0.004246945,0.004516264,0.021942545,0.019728275,0.020844638000000002,0.09458749,0.040476095,0.028020656,0.016256265,0.014774823999999999,0.02970975,0.016449478,0.00162573,0.013979572,0.007545943,0.011362323999999998,0.119100496,0.008209461,0.058479345999999995,0.15236941,0.021663385,0.029775787,0.0063796999999999994,0.023654342000000002,0.029732874,0.05264591,0.00763971,2,2,64.506,13.962,2.52
1715,1715,1752,28,0,795626,0.123056315,0.0038213179999999998,0.010529551000000002,0.014726318,0.015588875,0.02237385,0.06721849,0.042082272000000004,0.025740677000000003,0.0189797,0.018241707,0.026947337999999998,0.018612565,0.011372531000000002,0.019821357,0.0094651,0.010195853000000001,0.1176096,0.006175351,0.08494448,0.14831977,0.024086054,0.035971835,0.01258569,0.021571111,0.030700345,0.05022744,0.009034506999999999,2,2,64.584,18.875999999999998,4.41
1716,1716,1753,28,0,517039,0.079891846,0.004155255,0.03185248,0.016207261,0.011034299,0.017777646,0.027119761000000003,0.0323691,0.02494027,0.021857169,0.024818994,0.023771237999999997,0.022779189,0.019356105,0.047958445,0.033816256,0.007511765,0.10295427,0.012959654,0.08439388,0.07751155,0.020427275,0.027821103,0.015480329,0.020725837,0.03778889,0.10311049,0.049609672,4,2,64.74,35.88,3.78
1718,1718,1755,28,0,598102,0.14736131,0.004981565,0.016237004,0.01357761,0.01862346,0.018686283,0.08943398,0.034987442,0.027836937000000003,0.016956229,0.01601839,0.012977861,0.018500926,0.002325356,0.019587737,0.007817425,0.011447197,0.11896469400000001,0.016381422,0.05856971,0.14657338,0.019839037,0.031574912000000004,0.00622137,0.028456595,0.032920055,0.054711055,0.008431066999999999,2,2,65.442,5.303999999999999,2.52
1722,1722,1760,28,0,688739,0.053961265999999994,0.011621261,0.13916051,0.008782256,0.009088115,0.011911566,0.026992027000000002,0.021609625,0.017502416,0.017035134,0.02527507,0.018383224,0.015500228000000001,0.05359506,0.15036222,0.023057947000000002,0.0059575719999999995,0.068906836,0.0088932,0.06913419,0.053909816,0.020027934,0.02167233,0.010781096,0.014900257,0.032765336,0.073676534,0.015536959,7,5,66.92399999999999,71.76,4.725
1723,1723,1761,28,0,274110,0.09426677,0.004361693,0.030555218,0.026686747,0.015206143,0.018284653999999997,0.059503,0.025159076000000002,0.03156473,0.03023589,0.01079392,0.0224188,0.02717046,0.012635158,0.04052585,0.022724947000000002,0.010219049000000001,0.09248002,0.004939132,0.040423412,0.098419756,0.019264087,0.024499211,0.0052341359999999995,0.031459216,0.039644755,0.09597964,0.06534455,2,2,67.236,12.324000000000002,5.04
1724,1724,1762,28,0,927447,0.1409845,0.004473326,0.016108281999999998,0.009047781,0.013968605,0.017048806,0.033792634,0.057248317,0.022102153,0.016343882,0.041164365,0.02019491,0.014915401000000002,0.005977594,0.027003322000000003,0.011164668999999999,0.009905566,0.10627862,0.014939865,0.10328443,0.13688226,0.020546665,0.031980882999999995,0.015979659,0.017717108,0.026606375,0.056444835,0.007895155,2,2,67.236,38.61,4.095
1725,1725,1763,28,0,243197,0.066861354,0.004175925,0.024683446,0.021201987000000002,0.017409011999999998,0.01805057,0.032324668,0.017588226000000002,0.035392296000000004,0.05591003,0.009915629,0.042879099999999996,0.030456822,0.006324721,0.028288221000000002,0.010949013999999998,0.008902596,0.066312626,0.003680863,0.046737857,0.062208295,0.022632562000000002,0.027664265,0.007822234,0.15258631,0.045442894000000005,0.10041998,0.03317847,2,6,68.016,5.46,3.78
1726,1726,1764,28,0,552188,0.08703935,0.005016577,0.044385068,0.015790036,0.012391262,0.017062359,0.032890472999999996,0.031097247999999997,0.025104761,0.019232294,0.020057086000000002,0.01498198,0.02312187,0.015434558999999999,0.06277881,0.02450657,0.008371829,0.10236613,0.014254051,0.07327711599999999,0.08399036,0.02070352,0.027631586,0.011514318999999999,0.023927141000000002,0.03896851,0.10778302,0.036322143,7,5,67.938,37.596,5.04
1727,1727,1765,28,0,299879,0.09912589999999999,0.003180323,0.008209275,0.01872075,0.01353748,0.022788811000000003,0.03897924,0.039018504,0.029525155,0.027720734,0.02436455,0.027619392000000003,0.023431879,0.010573147,0.023861003999999998,0.011622195,0.008572501,0.10990976,0.008664859,0.06863664,0.10287362,0.022033885,0.02868085,0.01106865,0.028808962999999996,0.040824167,0.10879929,0.03884846,2,2,67.86,64.97399999999999,4.725
1732,1732,1770,28,0,707244,0.11437738,0.00342258,0.005308048,0.015082344,0.015413531999999999,0.022639677,0.05042104,0.039792825,0.02989938,0.025784254,0.025354808,0.0306728,0.023624482999999998,0.005628033,0.020972786,0.01655295,0.010969643999999999,0.11372527,0.014611652,0.056519788,0.11060198,0.02090048,0.028883195,0.007674824,0.029270202000000002,0.04046265,0.094351605,0.027081797,2,2,68.718,27.144000000000002,4.095
1733,1733,1771,28,0,773607,0.12006561,0.003930744,0.013561911999999999,0.009912719,0.01602491,0.01777472,0.07971832,0.024089767,0.022346057000000003,0.014634092,0.008716436,0.018832209,0.01814651,0.0046455459999999995,0.01617082,0.03660118,0.01280885,0.11555143,0.006459455,0.10778749,0.16187136,0.024209911,0.05314862,0.02233999,0.020333286000000002,0.023398515,0.02205651,0.004863068,4,2,68.796,17.082,5.04
1734,1734,1772,28,0,611291,0.12651864,0.00410562,0.010398773,0.011924023,0.016729858,0.020980263,0.07612159,0.03976792,0.027283977999999997,0.017754888,0.015599253,0.017598357,0.018380437,0.00306163,0.018580113,0.016846865,0.01113026,0.116758905,0.012139299999999999,0.06672774,0.14556922,0.021930704,0.032145984,0.008404341999999999,0.031125134,0.033152617999999995,0.06675434,0.012509207,2,2,68.874,22.074,2.52
1739,1739,1777,28,0,329566,0.07187924,0.005323392,0.053545147,0.014311249,0.012218625,0.014309493999999999,0.018969744,0.018085022,0.028377032000000003,0.03928145,0.028296817000000002,0.03223832,0.025821552,0.008274911999999999,0.04732688,0.008021454,0.006759116,0.07153748,0.006857455,0.023414964,0.03790427,0.017069396,0.015385893000000001,0.003492209,0.035847683,0.050887235,0.22491951,0.07964448,1,5,69.654,82.836,2.52
1740,1740,1778,28,0,474321,0.10565801,0.004231483,0.024036823,0.011396611000000001,0.014589409,0.0200078,0.054827243,0.037874,0.027776077000000003,0.025051157999999997,0.01887509,0.028466115,0.022738801,0.011689917,0.031133156000000002,0.007601544,0.008724375,0.109929934,0.012983389,0.06296623,0.1128698,0.02182551,0.02930645,0.00837913,0.029596413999999998,0.03951339,0.08988532,0.028066808,2,2,70.98,37.44,5.355
1741,1741,1779,28,0,602507,0.10860497,0.004390922,0.025348443999999998,0.018496633999999998,0.01700094,0.018603927,0.07468074599999999,0.018677821,0.029558385,0.027762735,0.007195133,0.031914562,0.029144902,0.006885984,0.028012315,0.017032621,0.010267921999999999,0.12616861,0.006416065,0.06458993,0.12088871,0.02419367,0.039701544,0.009432619,0.048517182,0.038188297,0.03403536,0.014289036000000001,2,2,71.292,15.366,3.78
1744,1744,1782,28,0,815402,0.11718075,0.003864055,0.01314383,0.010100265,0.015600726,0.020657025,0.08347289,0.023529043,0.026390174,0.021682065,0.007967871999999999,0.019493246000000002,0.02288904,0.020836405,0.021935482000000003,0.016798122,0.010884278,0.13226739,0.008957639,0.07513919999999999,0.1443086,0.02414924,0.04286386,0.011729749,0.021481585,0.033417046,0.03335357,0.015906826000000002,2,2,71.292,17.472,4.725
1747,1747,1785,28,0,537347,0.11609614,0.003414854,0.003814036,0.008231287,0.019757744,0.022152254,0.04043985,0.036684256,0.032929297999999996,0.02664822,0.029951558,0.020415753000000002,0.024531996,0.007454163000000001,0.020693447,0.006828671999999999,0.009635834,0.102372564,0.007773316999999999,0.04444193,0.10450403400000001,0.021081648999999997,0.023443539,0.005343606999999999,0.054620265999999994,0.042895275999999996,0.13322683,0.030617595,2,2,73.398,31.044,4.095
1748,1748,1786,28,0,661822,0.036706857,0.012677503,0.15534,0.009176326,0.007798988000000001,0.012114814,0.023701938,0.016243841000000002,0.016648259,0.017292876000000002,0.015533303,0.024751653999999998,0.015908673,0.029953232000000003,0.19683138,0.021509972999999998,0.004805253,0.06885646,0.015928973,0.06433335,0.039075725,0.01994918,0.023747268999999998,0.011870918999999999,0.016726399,0.033699654,0.0708206,0.017996622,7,5,73.554,84.318,5.04
1749,1749,1787,28,0,309015,0.112113856,0.003574447,0.008964903,0.015317596999999999,0.015321495,0.0191239,0.034290432999999995,0.039908808,0.029577363,0.027307544,0.037006587,0.026069373,0.02465629,0.007252209,0.027200713999999997,0.022233747,0.010510827,0.1040566,0.030281836,0.049447785999999994,0.08898579,0.018038277,0.025820597999999997,0.006270028,0.031611092,0.044007022,0.11551654,0.025534322,1,2,73.866,61.464,3.78
1750,1750,1788,28,0,403318,0.120390594,0.003550167,0.004538032,0.017481344,0.016396182,0.021355791000000002,0.05888126,0.046161074,0.026620576,0.018934585,0.023969557000000002,0.020539771999999998,0.018139858000000002,0.003834614,0.014770973,0.015422439,0.012457389,0.104085565,0.004354017,0.08348641,0.15014549,0.021959007000000003,0.031007731,0.011892071,0.02428953,0.03392955,0.07673253,0.014673894,2,2,74.1,48.828,2.835
1754,1754,1792,28,0,718907,0.09977269999999999,0.005515406,0.0488494,0.018774753,0.014699668,0.0179757,0.07310214,0.021447571000000002,0.02463755,0.021136265,0.008856269,0.02045097,0.025622997,0.012537651,0.054240637,0.020847776999999998,0.009475535,0.12452028,0.009564115,0.075611494,0.11656262,0.022804074,0.03874024,0.011854213999999998,0.02308764,0.034505247999999995,0.034045875,0.010761251000000001,7,5,74.958,10.686,4.095
1755,1755,1793,28,0,727185,0.13087822,0.0038128859999999997,0.005696378,0.015025439,0.016663838,0.021896047999999998,0.050943177,0.043393068,0.028814847,0.02038663,0.023405949,0.020505963000000002,0.020835041999999998,0.005149059,0.021469796,0.011548738000000001,0.010594862,0.1229357,0.012273633,0.06054283,0.1280055,0.02224066,0.029101823,0.007488394000000001,0.029913883999999998,0.035995822000000004,0.08470062,0.015781183,2,2,74.958,26.676,4.41
1756,1756,1794,28,0,607435,0.12332116,0.003811867,0.007488375,0.01803267,0.015368086000000001,0.022599942999999997,0.061727576,0.041269444,0.028539457999999997,0.021883545,0.020258982,0.019272786,0.02118429,0.007908680999999999,0.022796707000000003,0.011652253999999999,0.010429556,0.124299966,0.011015625,0.05523215,0.12618548,0.02212558,0.029847031,0.007088119,0.025054296,0.037070535,0.0809098,0.023626027999999997,2,2,75.27,48.516000000000005,3.78
1757,1757,1795,28,0,796226,0.13560754,0.004538332,0.01694403,0.010484012,0.014568234,0.01888178,0.039651632,0.051424317000000004,0.025324905,0.018566895,0.037238232999999996,0.023074236,0.018485684,0.012339303000000001,0.03112841,0.012060558999999998,0.009972293,0.115577,0.012926558000000001,0.07272,0.12768742,0.02164702,0.029205892,0.009708290999999999,0.020952022,0.031283177,0.066226244,0.01177597,2,2,76.752,55.302,6.3
