,x,y,z
17782,82.29,85.25399999999999,18.27
17783,82.524,64.896,17.955000000000005
17784,82.524,19.578,18.27
17785,82.758,53.898,16.065
17786,83.694,67.86,17.955000000000005
17787,83.772,66.69,17.955000000000005
17788,83.928,117.31200000000001,18.27
17789,84.318,57.798,17.955000000000005
17790,84.396,16.458,16.065
17791,84.396,62.244,16.065
17792,84.396,75.66,17.325
17793,84.63,55.536,17.955000000000005
17794,84.786,46.878,19.215
17795,84.786,96.954,19.215
17796,85.02,53.196000000000005,16.065
17797,85.098,2.028,17.64
17798,85.41,57.798,17.325
17799,85.64399999999999,110.604,17.325
17800,85.956,19.5,17.955000000000005
17801,85.956,64.584,16.065
17802,86.50200000000001,9.204,17.64
17803,86.65799999999999,56.861999999999995,17.325
17804,87.43799999999999,42.51,18.27
17805,87.43799999999999,98.82600000000001,17.64
17806,88.45200000000001,117.46799999999999,17.955000000000005
17807,88.296,46.176,17.01
17808,88.99799999999999,61.931999999999995,17.955000000000005
17809,89.544,116.92200000000001,16.065
17810,89.62200000000001,81.19800000000001,17.01
17811,90.24600000000001,93.366,17.325
17812,90.324,25.584,17.955000000000005
17813,90.324,70.668,16.065
17814,90.48,30.186,16.065
17815,90.63600000000001,70.668,17.325
17816,90.55799999999999,76.128,16.065
17817,90.63600000000001,43.602,16.065
17818,90.714,36.114000000000004,17.955000000000005
17819,91.104,41.574,16.065
17820,91.26,37.596,16.065
17821,91.26,66.3,16.065
17822,91.182,52.88399999999999,18.585
17823,91.65,20.904,17.01
17824,91.65,67.938,16.065
17825,91.65,80.028,16.065
17826,91.806,95.706,16.065
17827,92.04,43.056000000000004,16.38
17828,92.508,113.568,20.16
17829,92.274,116.22,16.065
17830,92.586,40.794000000000004,16.065
17831,92.82,7.722,17.64
17832,92.82,102.96,16.38
17833,92.976,17.004,16.065
17834,92.976,116.92200000000001,16.065
17835,93.054,60.918,18.27
17836,93.054,112.32,16.065
17837,93.444,116.766,16.065
17838,93.99,116.53200000000001,16.38
17839,94.146,71.682,16.38
17840,94.536,42.431999999999995,17.01
17841,94.536,65.36399999999999,17.64
17842,95.00399999999999,61.62,17.01
17843,95.08200000000001,26.052,16.065
17844,95.62799999999999,72.306,16.695
17845,97.89,105.69,17.955000000000005
17846,98.82600000000001,82.914,16.065
17847,99.21600000000001,47.034,17.01
17848,99.684,34.086,16.38
17849,99.762,74.41199999999999,18.27
17850,100.698,57.486000000000004,17.325
17851,100.932,49.218,17.64
17852,100.932,53.82,16.065
17853,101.322,15.755999999999998,17.01
17854,101.166,41.262,19.845
17855,102.96,47.81399999999999,17.64
17856,103.35,91.26,16.38
17857,104.13,20.124000000000002,17.325
17858,105.066,109.74600000000001,17.64
17859,105.61200000000001,82.836,17.325
17860,105.846,82.836,16.065
17861,105.76799999999999,33.228,17.955000000000005
17862,106.54799999999999,117.85799999999999,17.955000000000005
17863,107.17200000000001,108.88799999999999,17.955000000000005
17864,107.56200000000001,75.348,17.01
17865,107.796,57.641999999999996,16.065
17866,109.434,107.32799999999999,17.325
17867,109.98,58.89,16.065
17868,110.76,86.11200000000001,19.845
17869,110.838,32.37,17.325
17870,111.15,72.384,16.065
17871,111.384,84.318,17.64
17872,111.696,104.36399999999999,16.065
17873,111.696,95.39399999999999,17.955000000000005
17874,112.008,40.248000000000005,16.065
17875,112.554,61.308,17.325
17876,114.19200000000001,118.014,18.27
17877,114.27,40.092,16.065
17878,114.27,116.22,16.065
17879,114.426,113.802,16.065
17880,114.738,92.664,17.955000000000005
17881,114.66,113.802,16.065
17882,115.05,87.67200000000001,16.065
17883,115.44,105.456,17.64
17884,115.596,89.31,17.64
17885,115.67399999999999,46.722,16.38
17886,115.75200000000001,87.04799999999999,16.38
17887,115.75200000000001,71.83800000000001,16.065
17888,116.29799999999999,118.71600000000001,22.05
17889,116.14200000000001,58.5,16.065
17890,116.53200000000001,53.352,16.065
17891,116.454,111.462,17.64
17892,116.68799999999999,67.782,17.64
17893,117.31200000000001,114.348,17.955000000000005
17894,117.70200000000001,73.398,16.065
17895,117.70200000000001,101.556,18.585
17896,118.63799999999999,64.506,16.065
17897,118.794,75.036,17.955000000000005
17898,119.262,104.208,17.325
17899,121.212,118.17,17.955000000000005
17900,122.226,111.93,18.27
17901,122.304,116.53200000000001,17.01
17902,122.382,112.632,16.695
17903,123.86399999999999,106.47,16.065
17904,125.50200000000001,116.92200000000001,16.065
17905,127.45200000000001,98.59200000000001,17.325
17906,129.168,115.596,16.065
17907,130.65,95.47200000000001,18.585
17908,130.65,101.088,17.325
17909,131.196,97.89,16.38
17910,131.74200000000002,102.492,17.01
17911,132.366,110.37,18.27
17912,133.458,118.24799999999999,16.695
17913,135.252,117.234,17.64
17914,1.17,36.738,18.27
17915,1.4040000000000001,97.344,18.585
17916,2.34,80.652,20.16
17917,3.042,101.634,18.9
17918,3.6660000000000004,52.571999999999996,18.27
17919,3.822,45.474,16.38
17920,3.744,28.158,17.64
17921,3.978,108.42,16.38
17922,4.1339999999999995,45.006,16.38
17923,6.318,75.27,18.27
17924,7.098,17.628,16.38
17925,7.332000000000001,96.17399999999999,18.27
17926,8.267999999999999,14.196,16.38
17927,9.048,54.36600000000001,18.9
17928,9.672,27.69,18.9
17929,10.452,18.954,16.38
17930,10.53,115.44,16.38
17931,11.154000000000002,110.76,17.325
17932,11.777999999999999,90.09,18.585
17933,12.09,110.13600000000001,16.38
17934,12.48,66.53399999999999,17.64
17935,12.245999999999999,81.51,18.585
17936,12.792,29.016,16.38
17937,14.352,62.79,18.9
17938,14.585999999999999,1.872,18.585
17939,14.742,3.588,18.27
17940,14.82,96.79799999999999,18.27
17941,15.054,6.7860000000000005,16.38
17942,15.99,12.714,18.27
17943,16.224,80.184,18.585
17944,16.535999999999998,117.39,18.27
17945,17.316,100.62,16.38
17946,18.096,3.198,18.9
17947,18.564,9.906,16.38
17948,18.798,55.848,16.38
17949,19.344,77.532,16.695
17950,19.656,70.122,16.38
17951,20.124000000000002,76.05,16.38
17952,20.124000000000002,98.28,18.27
17953,20.67,104.208,17.955000000000005
17954,20.826,43.446000000000005,18.27
17955,21.06,108.10799999999999,16.38
17956,21.215999999999998,13.182,18.585
17957,21.605999999999998,80.88600000000001,17.325
17958,22.62,89.154,17.64
17959,22.776,113.334,18.585
17960,22.854,73.086,16.38
17961,23.868000000000002,25.974,17.955000000000005
17962,24.024,32.604,17.955000000000005
17963,25.74,110.916,17.325
17964,27.612,94.146,19.53
17965,27.768,4.056,17.64
17966,28.47,24.804000000000002,19.53
17967,28.548000000000002,30.264,18.585
17968,30.03,85.098,16.38
17969,30.498,39.156,18.585
17970,30.498,106.86,17.955000000000005
17971,30.888,37.674,20.16
17972,30.965999999999998,94.61399999999999,16.38
17973,31.2,62.244,18.9
17974,31.044,64.428,17.325
17975,31.355999999999998,57.251999999999995,18.9
17976,31.59,79.794,16.38
17977,31.668000000000003,49.998000000000005,16.38
17978,32.292,117.624,16.695
17979,32.525999999999996,25.35,16.38
17980,32.525999999999996,58.5,16.38
17981,32.681999999999995,31.511999999999997,17.955000000000005
17982,33.306,100.23,16.38
17983,33.618,33.852,18.585
17984,33.618,41.808,17.955000000000005
17985,33.618,54.36600000000001,17.955000000000005
17986,34.398,50.544,17.955000000000005
17987,34.554,94.61399999999999,19.53
17988,35.256,68.016,16.38
17989,35.334,70.98,18.27
17990,35.412,66.69,16.38
17991,35.958,43.056000000000004,17.955000000000005
17992,36.894,63.648,17.955000000000005
17993,37.284,16.692,16.38
17994,37.751999999999995,1.95,18.585
17995,37.908,54.288000000000004,18.27
17996,38.064,59.592,16.38
17997,38.454,97.57799999999999,18.585
17998,38.454,18.174,18.27
17999,38.532,72.072,16.38
18000,38.532,78.546,16.38
18001,38.61,48.593999999999994,17.955000000000005
18002,39.39,115.986,17.955000000000005
18003,40.404,31.59,20.16
18004,40.17,77.064,16.38
18005,40.326,51.558,16.695
18006,40.404,69.108,18.9
18007,40.248000000000005,40.17,21.105
18008,40.404,87.67200000000001,18.9
18009,40.404,19.266,18.585
18010,41.652,68.796,18.27
18011,42.431999999999995,51.87,20.475
18012,42.431999999999995,92.508,18.585
18013,42.821999999999996,101.478,16.38
18014,43.056000000000004,48.593999999999994,18.585
18015,43.523999999999994,63.102,17.955000000000005
18016,43.602,38.844,17.64
18017,44.303999999999995,74.80199999999999,17.955000000000005
18018,45.552,32.135999999999996,17.01
18019,45.786,36.972,17.01
18020,45.942,24.648000000000003,17.01
18021,46.722,30.654,18.27
18022,46.8,31.98,18.27
18023,46.878,72.15,16.38
18024,46.878,73.086,20.475
18025,47.111999999999995,6.318,17.955000000000005
18026,47.268,57.33,20.79
18027,47.658,7.722,18.27
18028,47.736000000000004,69.96600000000001,18.27
18029,48.828,8.267999999999999,18.585
18030,48.906000000000006,32.448,16.38
18031,49.14,56.316,19.53
18032,49.452,67.08,18.27
18033,50.076,62.63399999999999,17.955000000000005
18034,50.466,102.882,19.53
18035,50.7,78.312,18.27
18036,51.09,110.37,18.585
18037,51.558,58.422,16.38
18038,51.636,87.204,16.38
18039,51.792,93.054,18.27
18040,52.416000000000004,73.944,17.955000000000005
18041,52.65,69.03,16.695
18042,52.961999999999996,51.246,16.38
18043,53.118,31.434,17.955000000000005
18044,53.43,81.27600000000001,18.27
18045,53.976000000000006,38.376,16.38
18046,54.36600000000001,15.21,18.27
18047,55.068000000000005,104.988,17.955000000000005
18048,54.912,110.37,18.9
18049,55.068000000000005,23.945999999999998,18.27
18050,55.224,8.892000000000001,16.38
18051,56.082,74.334,17.955000000000005
18052,57.251999999999995,33.15,18.27
18053,57.95399999999999,88.14,16.38
18054,58.578,98.904,18.27
18055,58.656000000000006,19.422,17.955000000000005
18056,58.578,54.288000000000004,18.585
18057,58.89,77.61,16.38
18058,59.358000000000004,87.82799999999999,16.38
18059,59.43600000000001,18.408,16.38
18060,59.513999999999996,11.466,16.38
18061,60.06,72.22800000000001,16.695
18062,60.528,13.806,18.27
18063,60.606,14.585999999999999,17.01
18064,60.996,90.63600000000001,16.38
18065,60.918,87.36,17.955000000000005
18066,61.074,91.104,16.695
18067,61.464,5.46,17.64
18068,61.698,17.55,16.38
18069,62.166000000000004,93.99,18.585
18070,62.166000000000004,115.28399999999999,16.38
18071,62.321999999999996,59.123999999999995,16.38
18072,62.711999999999996,79.638,16.38
18073,63.258,102.102,16.695
18074,63.492,48.126000000000005,16.38
18075,63.803999999999995,10.842,18.27
18076,64.428,93.6,17.64
18077,64.818,15.444,19.845
18078,64.818,41.964,18.27
18079,64.896,73.632,17.64
18080,65.36399999999999,28.86,17.64
18081,66.222,45.474,18.585
18082,66.456,95.94,16.38
18083,67.002,107.64,19.215
18084,67.002,20.124000000000002,16.38
18085,67.392,36.114000000000004,17.325
18086,67.314,63.18,18.27
18087,67.314,30.42,17.955000000000005
18088,67.782,90.324,16.38
18089,67.704,61.854,18.27
18090,68.484,92.742,18.27
18091,68.562,30.03,16.38
18092,68.718,18.875999999999998,17.64
18093,69.498,18.875999999999998,17.325
18094,69.654,17.862000000000002,16.695
18095,69.732,71.44800000000001,16.38
18096,70.512,49.452,17.955000000000005
18097,71.058,76.752,17.955000000000005
18098,71.682,106.236,16.38
18099,71.994,94.61399999999999,18.27
18100,72.22800000000001,55.224,18.27
18101,72.15,55.614,16.38
18102,72.462,99.45,17.955000000000005
18103,72.852,35.802,16.38
18104,73.008,6.396,16.38
18105,73.164,115.596,18.27
18106,75.426,95.55,17.955000000000005
18107,75.738,88.374,16.695
18108,75.89399999999999,46.41,16.38
18109,76.128,40.638000000000005,17.01
18110,76.206,54.288000000000004,18.27
18111,76.206,98.82600000000001,17.64
18112,76.596,62.868,16.38
18113,76.908,60.372,17.955000000000005
18114,77.22,90.48,16.38
18115,77.376,53.352,17.64
18116,77.376,42.666000000000004,16.38
18117,77.844,38.844,17.64
18118,78.468,59.67,17.64
18119,78.624,67.002,18.585
18120,79.092,49.92,17.955000000000005
18121,79.56,13.962,17.64
18122,79.71600000000001,48.983999999999995,16.38
18123,79.71600000000001,2.028,17.325
18124,79.95,116.92200000000001,17.64
18125,80.262,24.024,18.9
18126,80.10600000000001,77.454,16.695
18127,80.34,72.93,16.38
18128,80.418,4.602,16.38
18129,80.418,97.57799999999999,18.27
18130,80.88600000000001,26.285999999999998,17.325
18131,82.134,62.4,18.27
18132,82.134,116.454,17.325
18133,82.446,33.384,16.38
18134,82.68,15.522,18.27
18135,82.836,53.663999999999994,18.27
18136,82.914,40.95,16.695
18137,82.992,44.303999999999995,17.955000000000005
18138,83.226,81.58800000000001,16.695
18139,83.304,103.584,19.53
18140,83.538,60.294,18.9
18141,83.85,12.245999999999999,17.01
18142,83.928,48.906000000000006,17.01
18143,84.162,16.535999999999998,17.64
18144,84.396,62.01,17.64
18145,84.396,20.592,18.585
18146,84.708,18.642,17.955000000000005
18147,85.02,12.012,17.325
18148,85.176,59.43600000000001,16.38
18149,85.8,55.77,17.955000000000005
18150,86.03399999999999,64.428,16.695
18151,86.97,43.446000000000005,16.38
18152,87.126,28.236,16.38
18153,87.594,112.398,18.585
18154,87.75,48.282,16.695
18155,87.984,21.06,16.38
18156,88.06200000000001,105.92399999999999,19.215
18157,88.374,75.816,16.38
18158,88.53,95.00399999999999,16.38
18159,88.60799999999999,71.214,17.01
18160,88.92,75.348,17.01
18161,89.544,116.53200000000001,16.38
18162,89.62200000000001,117.156,17.01
18163,89.77799999999999,115.206,18.27
18164,89.85600000000001,4.446000000000001,16.38
18165,90.16799999999999,34.632,17.955000000000005
18166,90.24600000000001,85.02,17.955000000000005
18167,90.55799999999999,30.498,17.955000000000005
18168,90.714,103.662,17.955000000000005
18169,90.792,33.15,18.585
18170,90.948,41.496,17.955000000000005
18171,90.792,37.44,18.27
18172,91.494,27.378,16.38
18173,91.572,80.34,16.38
18174,91.728,79.092,18.585
18175,91.806,92.664,17.955000000000005
18176,91.884,95.47200000000001,17.955000000000005
18177,92.118,44.928000000000004,16.695
18178,92.04,104.208,17.64
18179,92.274,23.4,17.64
18180,92.586,6.864,16.695
18181,92.742,116.454,18.27
18182,92.82,45.006,16.695
18183,92.898,2.418,17.325
18184,92.898,112.086,17.955000000000005
18185,93.21,81.9,17.325
18186,93.444,97.18799999999999,16.38
18187,93.756,18.33,17.325
18188,93.522,113.022,16.695
18189,93.678,58.188,18.27
18190,93.756,32.292,16.695
18191,93.756,45.24,16.38
18192,93.912,66.612,18.27
18193,94.068,84.708,16.38
18194,94.146,62.946000000000005,19.53
18195,94.38,82.758,17.64
18196,94.926,86.26799999999999,18.27
18197,94.926,25.74,17.64
18198,95.16,94.146,16.38
18199,95.78399999999999,41.106,16.38
18200,96.01799999999999,6.162000000000001,16.38
18201,96.01799999999999,45.942,18.27
18202,96.25200000000001,76.67399999999999,18.27
18203,96.096,48.672,17.325
18204,96.564,31.044,19.845
18205,97.03200000000001,9.048,16.695
18206,97.11,100.854,16.38
18207,97.89,49.53,16.38
18208,98.046,57.95399999999999,17.955000000000005
18209,98.046,101.868,20.16
18210,98.436,91.572,18.9
18211,98.74799999999999,79.794,18.27
18212,99.13799999999999,83.07,17.325
18213,100.152,107.406,16.38
18214,100.152,118.404,16.38
18215,102.882,94.146,16.38
18216,102.96,115.05,18.27
18217,103.35,101.868,18.27
18218,103.116,104.36399999999999,18.27
18219,103.584,112.476,18.27
18220,103.896,59.826,17.955000000000005
18221,104.208,43.29,17.955000000000005
18222,105.846,45.786,16.38
18223,107.56200000000001,26.754,18.9
18224,108.49799999999999,59.67,19.215
18225,109.044,97.11,17.955000000000005
18226,109.2,74.334,16.38
18227,109.59,85.8,18.27
18228,109.66799999999999,83.148,16.38
18229,109.66799999999999,87.36,16.38
18230,109.824,58.89,17.325
18231,110.604,37.44,16.38
18232,110.448,37.751999999999995,17.64
18233,110.682,116.61,18.27
18234,111.696,115.44,16.38
18235,111.696,104.44200000000001,18.27
18236,112.398,89.07600000000001,16.38
18237,114.19200000000001,88.53,18.27
18238,114.50399999999999,113.802,19.845
18239,114.19200000000001,116.61,17.64
18240,114.348,40.482,18.27
18241,114.738,86.346,17.955000000000005
18242,114.816,41.184,16.38
18243,114.97200000000001,83.382,17.64
18244,115.67399999999999,80.808,17.325
18245,115.75200000000001,51.87,20.16
18246,116.22,104.52,18.27
18247,116.29799999999999,53.586000000000006,18.27
18248,116.376,100.698,16.38
18249,117.07799999999999,58.733999999999995,18.27
18250,117.234,90.24600000000001,17.64
18251,117.624,73.242,16.38
18252,118.014,84.86399999999999,19.845
18253,118.32600000000001,97.89,17.64
18254,118.87200000000001,52.494,17.325
18255,120.12,97.656,17.325
18256,120.354,100.152,18.27
18257,121.836,115.05,16.38
18258,123.552,105.37799999999999,17.955000000000005
18259,124.41,103.272,17.955000000000005
18260,125.65799999999999,116.92200000000001,16.38
18261,125.50200000000001,118.794,17.64
18262,128.778,107.25,18.27
18263,131.196,98.514,16.695
18264,133.30200000000002,112.71,18.585
18265,138.372,118.95,16.38
18266,0.858,70.824,19.215
18267,1.95,14.82,16.695
18268,2.262,112.242,16.695
18269,2.418,7.722,16.695
18270,2.8080000000000003,7.722,16.695
18271,3.822,45.63,16.695
18272,3.978,108.264,18.9
18273,4.446000000000001,43.913999999999994,16.695
18274,6.396,110.682,18.27
18275,7.098,19.812,18.585
18276,8.658,84.86399999999999,19.215
18277,8.814,112.32,17.955000000000005
18278,8.97,29.25,18.27
18279,9.672,20.748,16.695
18280,10.218,57.251999999999995,17.01
18281,10.374,19.032,20.475
18282,10.92,111.852,19.845
18283,11.075999999999999,63.648,18.27
18284,11.934000000000001,44.61600000000001,16.695
18285,12.636,10.374,20.475
18286,12.792,29.171999999999997,18.585
18287,14.742,49.608000000000004,16.695
18288,15.21,6.5520000000000005,16.695
18289,15.444,85.8,18.9
18290,15.6,94.146,18.585
18291,15.6,95.86200000000001,17.955000000000005
18292,16.146,100.30799999999999,18.9
18293,16.302,62.321999999999996,18.27
18294,16.458,55.77,17.01
18295,16.38,71.214,17.01
18296,16.535999999999998,47.97,19.215
18297,17.004,64.896,17.01
18298,17.082,90.09,16.695
18299,18.018,8.58,18.9
18300,17.94,34.476,18.9
18301,18.252,29.952,16.695
18302,18.954,56.16,17.955000000000005
18303,18.954,35.412,19.215
18304,19.032,25.74,17.955000000000005
18305,19.11,78.78,16.695
18306,19.422,70.122,16.695
18307,19.656,12.558,17.01
18308,20.046,76.44,18.9
18309,19.968,103.272,17.955000000000005
18310,20.28,5.382000000000001,19.845
18311,20.592,42.276,16.695
18312,21.372,24.881999999999998,19.53
18313,21.372,47.346000000000004,22.68
18314,21.605999999999998,75.972,19.53
18315,21.918000000000003,81.978,18.9
18316,22.854,73.242,16.695
18317,23.088,17.394000000000002,18.585
18318,23.712,63.57,16.695
18319,23.712,83.772,18.9
18320,24.024,14.118,18.9
18321,23.945999999999998,76.752,17.01
18322,24.101999999999997,37.205999999999996,18.9
18323,24.726,29.796,18.585
18324,25.35,2.73,19.53
18325,25.584,89.07600000000001,16.695
18326,25.662,32.135999999999996,16.695
18327,25.428,91.494,19.215
18328,26.208000000000002,34.788000000000004,18.585
18329,26.91,45.162,19.53
18330,26.91,47.891999999999996,18.585
18331,27.3,62.556000000000004,18.9
18332,27.534000000000002,35.958,18.585
18333,28.236,42.978,17.955000000000005
18334,28.236,29.25,17.01
18335,28.236,56.316,18.27
18336,28.314,28.86,16.695
18337,28.314,71.292,18.585
18338,28.938000000000002,41.886,18.27
18339,29.016,60.996,18.585
18340,29.561999999999998,16.067999999999998,19.53
18341,29.561999999999998,108.73200000000001,16.695
18342,30.654,27.456,16.695
18343,31.044,94.38,17.01
18344,31.278000000000002,110.52600000000001,16.695
18345,31.59,80.10600000000001,17.955000000000005
18346,32.292,50.31,18.27
18347,32.37,25.35,17.01
18348,32.525999999999996,58.656000000000006,18.27
18349,32.76,10.998,19.845
18350,33.15,100.074,16.695
18351,33.306,92.976,17.325
18352,33.15,96.564,19.845
18353,34.008,23.634,16.695
18354,34.086,30.654,19.845
18355,34.554,27.378,18.585
18356,34.71,67.002,16.695
18357,34.944,107.95200000000001,17.325
18358,35.178000000000004,82.212,16.695
18359,35.724000000000004,63.882,19.215
18360,36.348,81.58800000000001,19.215
18361,36.894,40.326,19.215
18362,36.816,107.094,20.79
18363,37.05,16.848,18.27
18364,37.908,42.588,17.01
18365,37.751999999999995,47.501999999999995,18.585
18366,37.83,76.986,16.695
18367,37.986,110.76,20.475
18368,38.22,108.42,19.53
18369,38.22,78.546,17.955000000000005
18370,38.454,72.22800000000001,17.64
18371,39.936,2.106,19.53
18372,39.858000000000004,104.91,18.27
18373,40.092,115.44,16.695
18374,40.326,77.376,18.27
18375,41.106,65.598,16.695
18376,41.34,58.812,17.64
18377,41.262,89.31,17.325
18378,41.418,3.822,18.9
18379,41.808,48.593999999999994,18.27
18380,41.808,29.561999999999998,18.27
18381,42.12,74.568,18.27
18382,42.198,109.2,18.9
18383,42.276,86.50200000000001,18.585
18384,42.666000000000004,101.478,19.845
18385,42.744,83.07,17.01
18386,42.821999999999996,88.764,17.01
18387,42.978,60.762,17.955000000000005
18388,44.303999999999995,56.861999999999995,17.01
18389,44.382,60.216,17.01
18390,45.162,64.116,18.9
18391,46.332,56.55,17.01
18392,47.034,72.22800000000001,18.585
18393,47.111999999999995,114.89399999999999,18.585
18394,47.268,87.516,17.64
18395,47.501999999999995,50.778,20.16
18396,47.891999999999996,33.15,18.585
18397,48.048,75.11399999999999,18.585
18398,48.048,68.328,16.695
18399,48.20399999999999,41.496,17.64
18400,48.36,114.11399999999999,20.16
18401,48.593999999999994,78.93599999999998,20.16
18402,49.373999999999995,34.788000000000004,22.995
18403,50.622,54.132,17.325
18404,50.622,70.98,18.9
18405,50.544,115.05,17.325
18406,50.778,5.928,18.27
18407,51.012,66.92399999999999,20.16
18408,51.012,5.928,16.695
18409,51.012,72.462,18.9
18410,51.168,100.698,18.585
18411,51.324,75.036,18.585
18412,51.402,90.324,16.695
18413,51.636,86.97,17.64
18414,51.636,76.05,18.585
18415,51.636,97.81200000000001,18.585
18416,51.714,57.408,16.695
18417,51.948,76.05,16.695
18418,52.416000000000004,94.22399999999999,18.9
18419,52.494,109.512,16.695
18420,52.571999999999996,71.994,18.27
18421,52.961999999999996,41.652,18.585
18422,52.65,98.20200000000001,19.53
18423,53.04,66.14399999999999,18.585
18424,53.04,105.3,18.27
18425,53.352,51.48,20.16
18426,53.196000000000005,79.32600000000001,17.64
18427,53.273999999999994,93.366,19.215
18428,53.508,6.707999999999999,18.585
18429,54.132,82.68,16.695
18430,54.21,38.454,16.695
18431,54.443999999999996,8.424,18.585
18432,54.522,47.346000000000004,19.215
18433,54.6,42.821999999999996,17.955000000000005
18434,54.678000000000004,5.382000000000001,17.64
18435,54.912,8.892000000000001,16.695
18436,55.146,10.842,20.16
18437,55.458,70.044,17.64
18438,55.614,35.49,18.9
18439,55.614,70.59,16.695
18440,56.316,88.21799999999999,17.955000000000005
18441,56.238,75.738,18.9
18442,56.706,97.03200000000001,18.9
18443,56.94,20.202,18.585
18444,57.018,49.53,18.9
18445,57.096000000000004,69.96600000000001,18.585
18446,57.251999999999995,51.246,18.27
18447,57.486000000000004,39.624,16.695
18448,57.641999999999996,5.382000000000001,16.695
18449,58.032,43.602,18.585
18450,58.188,67.626,18.9
18451,57.95399999999999,85.87799999999999,17.955000000000005
18452,58.188,53.04,18.9
18453,59.04600000000001,97.81200000000001,16.695
18454,58.812,15.054,21.105
18455,59.202,77.454,18.585
18456,59.67,18.33,18.27
18457,59.67,11.622,16.695
18458,59.748000000000005,87.82799999999999,17.01
18459,59.904,60.84,18.9
18460,60.138000000000005,33.618,18.27
18461,60.918,85.8,16.695
18462,61.074,59.202,21.42
18463,61.308,77.766,16.695
18464,61.464,18.096,17.325
18465,62.4,59.67,18.585
18466,62.478,115.28399999999999,17.955000000000005
18467,62.321999999999996,79.71600000000001,18.9
18468,62.868,108.186,20.16
18469,63.023999999999994,30.654,17.64
18470,63.102,57.876000000000005,18.585
18471,63.492,96.876,16.695
18472,63.492,102.57,16.695
18473,63.57,97.5,16.695
18474,63.726000000000006,48.048,18.27
18475,63.648,102.726,16.695
18476,63.648,59.123999999999995,18.585
18477,63.803999999999995,89.62200000000001,16.695
18478,63.803999999999995,76.518,20.16
18479,64.116,57.408,19.215
18480,64.428,5.07,18.9
18481,65.36399999999999,24.881999999999998,16.695
18482,65.442,10.686,18.585
18483,65.442,33.696,18.27
18484,65.442,39.624,18.585
18485,65.52,49.29600000000001,18.9
18486,66.222,118.404,18.585
18487,66.378,63.803999999999995,18.9
18488,66.378,112.32,18.9
18489,66.53399999999999,95.62799999999999,19.53
18490,66.768,9.437999999999999,16.695
18491,67.158,20.202,18.585
18492,67.236,98.436,16.695
18493,67.158,98.59200000000001,18.27
18494,67.626,17.004,17.64
18495,67.704,28.47,17.01
18496,67.86,86.03399999999999,17.01
18497,68.25,89.934,17.955000000000005
18498,69.732,59.513999999999996,17.64
18499,69.888,116.61,17.955000000000005
18500,71.058,78.234,18.585
18501,72.22800000000001,4.836,18.27
18502,72.22800000000001,74.49,18.9
18503,72.384,117.31200000000001,19.215
18504,72.696,35.88,16.695
18505,72.852,6.7860000000000005,17.01
18506,73.398,46.098,17.01
18507,73.32,113.256,20.16
18508,73.554,90.24600000000001,18.585
18509,74.02199999999999,56.394,17.64
18510,74.41199999999999,98.59200000000001,16.695
18511,74.49,12.012,18.27
18512,75.348,14.82,17.955000000000005
18513,76.05,35.178000000000004,16.695
18514,76.596,47.268,16.695
18515,77.61,90.714,17.955000000000005
18516,78.0,80.652,18.27
18517,77.844,16.302,20.475
18518,78.156,6.7860000000000005,18.585
18519,78.78,32.292,18.585
18520,79.17,36.27,17.01
18521,79.404,15.677999999999999,18.585
18522,79.56,42.51,17.01
18523,79.872,49.218,20.16
18524,80.34,73.32,19.215
18525,80.418,106.08,16.695
18526,81.27600000000001,33.228,19.53
18527,81.27600000000001,31.511999999999997,18.585
18528,81.27600000000001,67.86,18.27
18529,81.354,29.094,19.215
18530,81.666,39.624,17.955000000000005
18531,81.666,92.43,18.585
18532,82.68,80.184,17.01
18533,82.992,25.194000000000003,18.585
18534,83.538,46.722,16.695
18535,84.47399999999999,90.948,19.53
18536,84.63,21.761999999999997,17.01
18537,84.786,99.294,16.695
18538,84.94200000000001,34.398,17.64
18539,85.098,56.861999999999995,16.695
18540,85.25399999999999,59.202,17.955000000000005
18541,85.41,58.812,16.695
18542,85.956,94.61399999999999,18.585
18543,86.03399999999999,78.0,16.695
18544,86.50200000000001,33.306,20.16
18545,86.89200000000001,34.164,16.695
18546,86.814,28.47,17.64
18547,87.126,64.896,16.695
18548,87.594,20.982,19.215
18549,87.67200000000001,116.29799999999999,18.585
18550,87.984,114.426,18.27
18551,88.92,79.248,18.585
18552,89.31,97.5,17.955000000000005
18553,89.38799999999999,65.598,17.955000000000005
18554,89.62200000000001,107.25,16.695
18555,89.85600000000001,96.64200000000001,17.955000000000005
18556,90.16799999999999,13.962,18.9
18557,90.324,13.962,16.695
18558,90.24600000000001,88.296,17.01
18559,90.324,45.474,17.325
18560,90.48,4.212,16.695
18561,91.02600000000001,54.288000000000004,18.9
18562,91.338,66.222,18.585
18563,91.962,67.938,17.64
18564,92.274,81.58800000000001,17.01
18565,92.352,81.27600000000001,16.695
18566,92.82,55.068000000000005,18.585
18567,93.132,102.96,17.01
18568,93.522,97.03200000000001,18.27
18569,93.912,45.24,16.695
18570,93.912,116.29799999999999,17.01
18571,93.99,115.67399999999999,16.695
18572,93.99,71.604,18.9
18573,94.22399999999999,70.278,16.695
18574,94.302,84.708,17.01
18575,94.926,27.378,16.695
18576,94.926,110.994,19.215
18577,95.16,99.91799999999999,18.27
18578,95.47200000000001,35.802,18.27
